time,open,high,low,close,tick_volume,spread,real_volume
2026-08-13 14:00:00+00:00,63643.59,63655.37,63340.18,63473.21,2928,1694,0
2026-08-13 15:00:00+00:00,63473.21,63706.57,63434.03,63690.88,3497,1694,0
2026-08-13 16:00:00+00:00,63691.52,63844.63,63554.81,63716.41,6052,1694,0
2026-08-13 17:00:00+00:00,63716.46,63995.46,63674.41,63855.33,5795,1694,0
2026-08-13 18:00:00+00:00,63854.99,63935.57,63408.15,63408.15,5372,1694,0
2026-08-13 19:00:00+00:00,63409.03,63562.8,62837.82,63152.6,8290,1694,0
2026-08-13 20:00:00+00:00,63153.29,63289.71,63065.91,63137.26,5664,1694,0
2026-08-13 21:00:00+00:00,63136.98,63360.7,63103.99,63300.07,3878,1694,0
2026-08-13 22:00:00+00:00,63300.63,63505.71,63300.63,63401.91,4338,1694,0
2026-08-13 23:00:00+00:00,63401.35,63465.69,63358.45,63403.92,2884,1694,0
2026-08-14 00:00:00+00:00,63402.7,63495.35,63381.21,63463.75,2947,1694,0
2026-08-14 01:00:00+00:00,63464.96,63633.7,63464.96,63519.61,3165,1694,0
2026-08-14 02:00:00+00:00,63519.58,63529.53,63386.15,63477.52,2790,1694,0
2026-08-14 03:00:00+00:00,63478.65,63548.68,63400.31,63533.61,3518,1694,0
2026-08-14 04:00:00+00:00,63533.64,63579.12,63450.07,63563.88,3621,1694,0
2026-08-14 05:00:00+00:00,63564.66,63610.99,63457.42,63457.42,3015,1694,0
2026-08-14 06:00:00+00:00,63457.4,63571.41,63294.1,63304.2,2891,1694,0
2026-08-14 07:00:00+00:00,63302.86,63466.3,63264.72,63364.78,2483,1694,0
2026-08-14 08:00:00+00:00,63365.4,63393.23,63278.31,63374.37,2469,1694,0
2026-08-14 09:00:00+00:00,63374.24,63374.24,62932.01,62965.56,3130,1694,0
2026-08-14 10:00:00+00:00,62965.58,63104.35,62910.36,62910.89,3171,1694,0
2026-08-14 11:00:00+00:00,62909.99,62987.04,62682.62,62928.16,4455,1694,0
2026-08-14 12:00:00+00:00,62928.19,62931.47,62729.24,62780.97,3024,1694,0
2026-08-14 13:00:00+00:00,62780.79,62937.11,62729.22,62808.51,2846,1694,0
2026-08-14 14:00:00+00:00,62807.72,62927.78,62799.35,62857.13,3000,1694,0
2026-08-14 15:00:00+00:00,62857.12,62905.94,62713.33,62729.52,3407,1694,0
2026-08-14 16:00:00+00:00,62729.37,62814.13,62588.95,62654.15,7038,1694,0
2026-08-14 17:00:00+00:00,62654.12,62788.83,62526.73,62607.32,6711,1694,0
2026-08-14 18:00:00+00:00,62606.4,63078.05,62601.26,62978.33,5633,1694,0
2026-08-14 19:00:00+00:00,62979.8,63209.23,62957.42,63125.28,4479,1694,0
2026-08-14 20:00:00+00:00,63125.32,63238.3,62989.55,63003.59,4077,1694,0
2026-08-14 21:00:00+00:00,63005.51,63075.91,62880.05,62919.17,3928,1694,0
2026-08-14 22:00:00+00:00,62920.2,62988.48,62816.8,62960.08,3776,1694,0
2026-08-14 23:00:00+00:00,62959.48,63014.55,62887.52,62898.38,2745,1694,0
2026-08-15 00:00:00+00:00,62897.9,62929.36,62864.23,62919.57,2336,1694,0
2026-08-15 01:00:00+00:00,62919.77,62951.3,62788.32,62875.85,2396,1694,0
2026-08-15 02:00:00+00:00,62876.16,63057.07,62853.46,63032.47,2669,1694,0
2026-08-15 03:00:00+00:00,63032.52,63051.21,62984.7,63006.73,2301,1694,0
2026-08-15 04:00:00+00:00,63006.18,63035.56,62976.42,63029.47,2059,1694,0
2026-08-15 05:00:00+00:00,63026.81,63128.54,63024.47,63127.5,2280,1694,0
2026-08-15 06:00:00+00:00,63127.55,63178.75,63034.34,63041.29,2277,1694,0
2026-08-15 07:00:00+00:00,63041.81,63142.35,63041.81,63111.21,1901,1694,0
2026-08-15 08:00:00+00:00,63111.34,63146.5,63028.48,63072.56,1984,1694,0
2026-08-15 09:00:00+00:00,63076.09,63124.73,63021.09,63104.47,2073,1694,0
2026-08-15 10:00:00+00:00,63104.45,63121.94,63032.5,63066.78,2090,1694,0
2026-08-15 11:00:00+00:00,63067.2,63078.58,62916.4,62924.69,2007,1694,0
2026-08-15 12:00:00+00:00,62926.07,63037.88,62907.05,63019.82,2207,1694,0
2026-08-15 13:00:00+00:00,63019.83,63042.18,62990.49,63033.5,1964,1694,0
2026-08-15 14:00:00+00:00,63033.43,63048.24,62978.73,63007.7,2080,1694,0
2026-08-15 15:00:00+00:00,63005.52,63046.03,62936.39,63042.69,2113,1694,0
2026-08-15 16:00:00+00:00,63043.66,63072.21,63010.95,63046.9,2322,1694,0
2026-08-15 17:00:00+00:00,63047.89,63050.32,62982.88,63029.8,2402,1694,0
2026-08-15 18:00:00+00:00,63028.77,63111.92,63016.23,63089.15,2240,1694,0
2026-08-15 19:00:00+00:00,63088.03,63113.99,63050.67,63085.58,2051,1694,0
2026-08-15 20:00:00+00:00,63085.37,63092.86,63051.54,63060.28,2361,1694,0
2026-08-15 21:00:00+00:00,63060.39,63103.24,63026.5,63042.64,2443,1694,0
2026-08-15 22:00:00+00:00,63044.37,63114.45,63042.61,63113.3,2434,1694,0
2026-08-15 23:00:00+00:00,63112.95,63114.22,63061.42,63093.73,2039,1694,0
2026-08-16 00:00:00+00:00,63092.6,63155.64,63088.98,63145.97,2484,1694,0
